index,match_id,match_date,match_round_order,match_order,player1_name,player1_id,player1_weight,player1_height,player1_birthdate,player1_turned_pro,player1_atprank,player1_oddsB365,player1_oddsPS,player2_name,player2_id,player2_weight,player2_height,player2_birthdate,player2_turned_pro,player2_atprank,player2_oddsB365,player2_oddsPS,winner_player1,player1_plays,player1_wins,player1_losses,player1_age,player1_mean_serve_rating,player1_mean_atp_adversary,player1_elo,player2_plays,player2_wins,player2_losses,player2_age,player2_mean_serve_rating,player2_mean_atp_adversary,player2_elo,player1_c1,player1_c2,player1_c3,player1_c4,player1_c5,player2_c1,player2_c2,player2_c3,player2_c4,player2_c5
40145,2011-506-ms009-5-1-a389-c882,2011-02-17,4,8,Jose Acasuso,a389,86.0,191.0,1982-10-20,1999.0,256.0,2.5,2.63,Pablo Cuevas,c882,78.0,180.0,1986-01-01,2004.0,64.0,1.5,1.54,1,295,143,152,28.32854209445585,257.7820973990039,76.87115844681634,150.0,91,43,48,25.127994524298423,256.53125,93.17999031007751,-4200.0,0.0,1.0,15.0,781.0,50691.0,0.0,0.0,17.0,890.0,55237.0
39924,2011-424-ms001-8-1-r975-v306,2011-02-17,1,1,Milos Raonic,r975,98.0,196.0,1990-12-27,2008.0,59.0,2.62,2.69,Fernando Verdasco,v306,90.0,188.0,1983-11-15,2001.0,9.0,1.44,1.52,1,19,14,5,20.142368240930868,294.53846153846155,47.34285714285714,,449,270,179,27.2580424366872,271.2770980920509,63.58822677426029,,0.0,0.0,1.0,66.0,4188.0,0.0,0.0,3.0,137.0,8912.0
40038,2011-402-ms008-4-8-r485-t742,2011-02-18,4,1,Andy Roddick,r485,88.0,188.0,1982-08-30,2000.0,8.0,1.33,1.38,Janko Tipsarevic,t742,80.0,180.0,1984-06-22,2002.0,51.0,3.25,3.39,1,571,449,122,28.470910335386723,291.9557823129252,53.83062543356822,54870.0,225,105,120,26.65845311430527,265.35320910973087,72.7154761904762,9870.0,0.0,1.0,64.0,4273.0,276094.0,0.0,1.0,24.0,1581.0,102724.0
40042,2011-402-ms009-4-4-h432-me82,2011-02-18,4,5,Lleyton Hewitt,h432,77.0,178.0,1981-02-24,1998.0,70.0,1.36,1.4,Adrian Mannarino,me82,79.0,180.0,1988-06-29,2004.0,61.0,3.0,3.25,1,425,314,111,29.98220396988364,259.6705628397825,58.212472026166296,20490.0,18,6,12,22.639288158795345,249.16666666666669,73.625,150.0,0.0,0.0,5.0,429.0,27827.0,0.0,0.0,1.0,6.0,366.0
40143,2011-506-ms011-5-3-r419-r772,2011-02-18,4,6,Tommy Robredo,r419,75.0,180.0,1982-05-01,1998.0,32.0,1.16,1.21,Albert Ramos-Vinolas,r772,76.0,188.0,1988-01-17,2007.0,116.0,4.5,4.97,1,524,328,196,28.802190280629706,260.7718051547084,72.66531856645098,26010.0,7,4,3,23.08829568788501,257.8333333333333,87.5,4500.0,0.0,0.0,1.0,113.0,7010.0,0.0,0.0,1.0,74.0,4898.0
40035,2011-402-ms006-5-3-f339-q927,2011-02-18,3,2,Mardy Fish,f339,82.0,188.0,1981-12-09,2000.0,17.0,1.66,1.81,Sam Querrey,q927,95.0,198.0,1987-10-07,2006.0,18.0,2.1,2.14,1,353,203,150,29.1937029431896,270.8067040084019,73.66660098522168,23580.0,208,123,85,23.367556468172484,277.9363553113553,64.46991869918699,8280.0,0.0,1.0,33.0,2035.0,130854.0,0.0,1.0,32.0,1947.0,125782.0
40037,2011-402-ms007-5-1-r975-k448,2011-02-18,3,4,Milos Raonic,r975,98.0,196.0,1990-12-27,2008.0,59.0,1.33,1.39,Robert Kendrick,k448,86.0,191.0,1979-11-15,2000.0,110.0,3.25,3.31,1,20,15,5,20.145106091718,294.42857142857144,45.93333333333334,34200.0,100,32,68,31.260780287474333,269.4651442307692,95.21231617647058,1440.0,0.0,0.0,0.0,38.0,2269.0,0.0,0.0,0.0,19.0,1134.0
40078,2011-496-ms004-6-4-sa49-l428,2011-02-18,3,1,Robin Soderling,sa49,87.0,193.0,1984-08-14,2001.0,4.0,1.57,1.7,Michael Llodra,l428,80.0,191.0,1980-05-18,1999.0,23.0,2.37,2.32,1,376,238,138,26.51334702258727,272.38663673159624,52.64915966386555,70560.0,239,113,126,30.75427789185489,274.75715841892315,73.18643770192443,8430.0,0.0,1.0,50.0,3102.0,201368.0,0.0,1.0,29.0,1661.0,106021.0
40079,2011-496-ms007-6-3-c977-ba47,2011-02-18,3,2,Marin Cilic,c977,89.0,198.0,1988-09-28,2005.0,28.0,2.5,2.44,Tomas Berdych,ba47,91.0,196.0,1985-09-17,2002.0,7.0,1.5,1.64,1,220,140,80,22.390143737166323,265.0612122332071,65.54017857142857,26670.0,348,210,138,25.42094455852156,269.6714468162744,62.2223602484472,38640.0,0.0,0.0,37.0,2046.0,126224.0,0.0,1.0,34.0,2024.0,126709.0
40080,2011-496-ms006-6-2-y061-t786,2011-02-18,3,3,Mikhail Youzhny,y061,73.0,183.0,1982-06-25,1999.0,11.0,2.62,2.74,Jo-Wilfried Tsonga,t786,93.0,188.0,1985-04-17,2004.0,16.0,1.44,1.53,1,449,256,193,28.65160848733744,257.2078129037816,64.19418920012953,25920.0,181,126,55,25.83983572895277,278.25713399503724,50.60310245310245,41940.0,0.0,1.0,22.0,1423.0,90675.0,0.0,1.0,43.0,2627.0,169909.0
40081,2011-496-ms005-6-1-t315-m762,2011-02-18,3,4,Dmitry Tursunov,t315,82.0,185.0,1982-12-12,2000.0,129.0,2.37,2.39,Jurgen Melzer,m762,80.0,183.0,1981-05-22,1999.0,10.0,1.53,1.66,1,270,146,124,28.186173853524984,263.4833333333333,74.50673884224481,5130.0,398,217,181,29.744010951403148,260.2051207729469,75.58925070652036,34440.0,0.0,1.0,42.0,2525.0,163251.0,0.0,1.0,55.0,3198.0,204818.0
40034,2011-402-ms004-5-4-r485-h432,2011-02-19,3,1,Andy Roddick,r485,88.0,188.0,1982-08-30,2000.0,8.0,1.25,1.3,Lleyton Hewitt,h432,77.0,178.0,1981-02-24,1998.0,70.0,3.75,4.0,1,572,450,122,28.47364818617385,291.93778280542983,53.81049180327869,57750.0,426,315,111,29.984941820670773,259.659070627231,58.18820248820249,23490.0,0.0,1.0,52.0,3293.0,211450.0,0.0,1.0,48.0,3126.0,199742.0
40134,2011-506-ms004-6-4-a479-a389,2011-02-19,3,1,Nicolas Almagro,a479,86.0,183.0,1985-08-21,2003.0,13.0,1.16,1.21,Jose Acasuso,a389,86.0,191.0,1982-10-20,1999.0,256.0,4.5,4.99,1,317,181,136,25.49760438056126,271.35103946441154,71.13377478063049,45240.0,296,144,152,28.33401779603012,257.76961941896866,76.7797880116959,3180.0,0.0,1.0,41.0,2521.0,162079.0,0.0,1.0,36.0,1984.0,126508.0
40135,2011-506-ms007-6-3-w367-ma21,2011-02-19,3,2,Stan Wawrinka,w367,81.0,183.0,1985-03-28,2002.0,15.0,1.4,1.53,Juan Monaco,ma21,81.0,185.0,1984-03-29,2002.0,30.0,2.75,2.7,1,275,165,110,25.897330595482547,263.70216049382714,58.63030303030303,48420.0,311,176,135,26.89390828199863,255.55879771829748,69.93217592592592,13500.0,0.0,0.0,45.0,2576.0,161206.0,0.0,0.0,33.0,2082.0,133057.0
40136,2011-506-ms005-6-2-r419-n301,2011-02-19,3,3,Tommy Robredo,r419,75.0,180.0,1982-05-01,1998.0,32.0,3.25,3.22,David Nalbandian,n301,79.0,180.0,1982-01-01,2000.0,20.0,1.33,1.4,1,525,329,196,28.80492813141684,260.75279338953567,72.69420321320017,28680.0,388,269,119,29.13347022587269,253.0805952634948,60.34863015838306,35640.0,0.0,1.0,50.0,3423.0,217877.0,0.0,1.0,70.0,4448.0,282765.0
40137,2011-506-ms006-6-1-c514-m824,2011-02-19,3,4,Juan Ignacio Chela,c514,75.0,191.0,1979-08-30,1998.0,35.0,1.44,1.53,Albert Montanes,m824,70.0,175.0,1980-11-26,1999.0,25.0,2.62,2.71,1,405,210,195,31.47433264887064,250.97135007849292,72.99010989010989,10140.0,322,162,160,30.23134839151266,254.75340136054425,85.71134259259259,7590.0,0.0,1.0,50.0,3021.0,195271.0,0.0,1.0,36.0,2320.0,147287.0
40033,2011-402-ms003-6-1-r975-f339,2011-02-19,2,2,Milos Raonic,r975,98.0,196.0,1990-12-27,2008.0,59.0,1.9,2.07,Mardy Fish,f339,82.0,188.0,1981-12-09,2000.0,17.0,1.8,1.86,1,21,16,5,20.147843942505133,293.66666666666663,47.85625,37200.0,354,204,150,29.196440793976727,270.8192789968652,73.47676470588236,26100.0,0.0,0.0,1.0,61.0,4066.0,0.0,0.0,1.0,120.0,7694.0
40076,2011-496-ms002-7-2-sa49-t315,2011-02-19,2,1,Robin Soderling,sa49,87.0,193.0,1984-08-14,2001.0,4.0,1.14,1.19,Dmitry Tursunov,t315,82.0,185.0,1982-12-12,2000.0,129.0,5.0,5.69,1,377,239,138,26.5160848733744,272.41523395679826,52.55857740585774,73440.0,271,147,124,28.188911704312115,263.3800287356322,74.24725696730304,8250.0,0.0,0.0,54.0,3289.0,209872.0,0.0,0.0,30.0,2093.0,135375.0
40077,2011-496-ms003-7-1-c977-y061,2011-02-19,2,2,Marin Cilic,c977,89.0,198.0,1988-09-28,2005.0,28.0,2.1,2.15,Mikhail Youzhny,y061,73.0,183.0,1982-06-25,1999.0,11.0,1.66,1.8,1,221,141,80,22.392881587953458,265.14983489268025,65.27992021276596,29220.0,450,257,193,28.65434633812457,257.2042295813315,64.07316384750307,28470.0,0.0,0.0,37.0,2567.0,166127.0,0.0,1.0,29.0,2025.0,128710.0
40132,2011-506-ms002-7-2-a479-r419,2011-02-19,2,1,Nicolas Almagro,a479,86.0,183.0,1985-08-21,2003.0,13.0,1.53,1.6,Tommy Robredo,r419,75.0,180.0,1982-05-01,1998.0,32.0,2.37,2.54,1,318,182,136,25.49760438056126,271.29017778945524,71.58282159017453,,526,330,196,28.80492813141684,260.7511421996932,72.57745825602969,,0.0,1.0,50.0,2988.0,192117.0,0.0,0.0,62.0,3865.0,245801.0
39975,2011-533-ms002-7-2-a479-c514,2011-02-20,2,1,Nicolas Almagro,a479,86.0,183.0,1985-08-21,2003.0,13.0,1.38,1.41,Juan Ignacio Chela,c514,75.0,191.0,1979-08-30,1998.0,35.0,3.0,3.21,1,319,183,136,25.50034223134839,271.4484064785789,71.41493892639022,50790.0,406,211,195,31.477070499657767,250.86014112790764,72.80877384858428,14370.0,0.0,1.0,39.0,2423.0,155351.0,0.0,1.0,47.0,2818.0,179946.0
40133,2011-506-ms003-7-1-c514-w367,2011-02-20,2,2,Juan Ignacio Chela,c514,75.0,191.0,1979-08-30,1998.0,35.0,2.75,3.21,Stan Wawrinka,w367,81.0,183.0,1985-03-28,2002.0,15.0,1.4,1.41,1,407,211,196,31.477070499657767,250.99914010707053,72.72852790405261,,276,166,110,25.90006844626968,263.6226709838673,58.48335158817086,51420.0,0.0,0.0,38.0,2374.0,152569.0,0.0,1.0,37.0,2545.0,165336.0
40031,2011-402-ms001-7-1-r485-r975,2011-02-20,1,1,Andy Roddick,r485,88.0,188.0,1982-08-30,2000.0,8.0,1.4,1.47,Milos Raonic,r975,98.0,196.0,1990-12-27,2008.0,59.0,2.87,2.93,1,573,451,122,28.476386036960985,291.9176072234763,53.81151175893279,60630.0,22,17,5,20.150581793292265,293.25,46.817647058823525,40200.0,0.0,0.0,4.0,167.0,10986.0,0.0,0.0,0.0,52.0,3607.0
40075,2011-496-ms001-8-1-sa49-c977,2011-02-20,1,1,Robin Soderling,sa49,87.0,193.0,1984-08-14,2001.0,4.0,1.28,1.32,Marin Cilic,c977,89.0,198.0,1988-09-28,2005.0,28.0,3.75,3.84,1,378,240,138,26.51882272416153,272.46459927254483,52.68958333333333,76560.0,222,142,80,22.39561943874059,265.03934067935523,65.03741197183098,31770.0,0.0,1.0,35.0,2000.0,126306.0,0.0,0.0,31.0,1991.0,126989.0
40131,2011-506-ms001-8-1-a479-c514,2011-02-20,1,1,Nicolas Almagro,a479,86.0,183.0,1985-08-21,2003.0,13.0,1.38,1.41,Juan Ignacio Chela,c514,75.0,191.0,1979-08-30,1998.0,35.0,3.0,3.21,1,320,184,136,25.50034223134839,271.427683982684,71.25703324808184,,408,212,196,31.477070499657767,251.0910746812386,72.5253176742395,,0.0,1.0,39.0,2423.0,155351.0,0.0,1.0,47.0,2818.0,179946.0
40208,2011-495-ms027-3-14-ba47-ca12,2011-02-21,5,3,Tomas Berdych,ba47,91.0,196.0,1985-09-17,2002.0,7.0,1.08,1.13,Jeremy Chardy,ca12,75.0,188.0,1987-02-12,2005.0,51.0,7.0,7.1,1,349,210,139,25.429158110882955,269.74050999710227,62.16913326481672,35760.0,138,69,69,24.024640657084188,268.359375,66.01449275362319,-11700.0,0.0,1.0,32.0,1855.0,115272.0,0.0,0.0,22.0,1356.0,84393.0
40210,2011-495-ms023-3-12-bc11-l360,2011-02-21,5,5,Sergei Bubka,bc11,88.0,188.0,1987-02-10,2005.0,342.0,6.0,6.12,Ivan Ljubicic,l360,92.0,193.0,1979-03-19,1998.0,14.0,1.11,1.16,1,4,2,2,24.030116358658454,282.75,88.0,0.0,478,298,180,31.928815879534564,281.8832915639274,60.385999254287846,23400.0,0.0,0.0,0.0,12.0,851.0,0.0,0.0,1.0,73.0,4392.0
40213,2011-495-ms019-3-9-g858-b678,2011-02-21,5,8,Ernests Gulbis,g858,85.0,191.0,1988-08-30,2004.0,24.0,1.44,1.53,Michael Berrer,b678,100.0,193.0,1980-07-01,1999.0,70.0,2.62,2.66,1,151,78,73,22.477754962354556,272.16309523809525,63.46812434141201,4080.0,132,51,81,30.64202600958248,269.2169404793967,101.86637618010168,-12780.0,0.0,1.0,21.0,1302.0,81558.0,0.0,0.0,12.0,673.0,40446.0
40215,2011-495-ms022-3-7-g628-d875,2011-02-21,5,10,Richard Gasquet,g628,79.0,183.0,1986-06-18,2002.0,28.0,2.1,2.27,Grigor Dimitrov,d875,81.0,191.0,1991-05-16,2008.0,81.0,1.66,1.7,1,332,204,128,24.67898699520876,267.5994745691467,63.7328431372549,23790.0,14,3,11,19.770020533880903,262.3181818181818,63.28787878787879,-7500.0,0.0,0.0,4.0,287.0,18290.0,0.0,0.0,1.0,44.0,2844.0
40218,2011-495-ms029-3-4-mb02-n289,2011-02-21,5,13,Florian Mayer,mb02,82.0,191.0,1983-10-05,2001.0,38.0,2.1,2.31,Jarkko Nieminen,n289,78.0,185.0,1981-07-23,2000.0,45.0,1.66,1.67,1,218,104,114,27.381245722108144,258.3620576671035,82.31545209176788,5250.0,393,216,177,29.582477754962355,259.56059074573227,77.99866603892028,1380.0,0.0,1.0,33.0,2014.0,130576.0,0.0,1.0,49.0,2876.0,186190.0
40219,2011-495-ms025-3-3-p624-sa93,2011-02-21,5,14,Philipp Petzschner,p624,77.0,185.0,1984-03-24,2001.0,73.0,2.0,2.28,Andreas Seppi,sa93,78.0,191.0,1984-02-21,2002.0,47.0,1.72,1.7,1,112,50,62,26.91307323750856,260.1486440677966,61.74903225806452,-9420.0,290,130,160,27.000684462696785,252.93846153846152,63.58293269230769,-8160.0,0.0,0.0,17.0,1107.0,68877.0,0.0,0.0,19.0,1103.0,69984.0
40220,2011-495-ms021-3-2-r685-b804,2011-02-21,5,15,Lukas Rosol,r685,83.0,193.0,1985-07-24,2004.0,155.0,1.8,1.93,Karol Beck,b804,74.0,180.0,1982-04-03,2001.0,152.0,1.9,1.95,1,8,1,7,25.579739904175224,246.0,152.57142857142858,-4980.0,135,48,87,28.8870636550308,249.3628342245989,77.46587643678161,-14880.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,64.0,4686.0
40262,2011-807-ms017-3-4-g551-g714,2011-02-21,5,13,Santiago Gonzalez,g551,92.0,191.0,1983-02-24,2001.0,261.0,1.33,1.38,Daniel Garza,g714,,,1985-04-08,,439.0,3.25,3.3,1,4,0,4,27.991786447638603,,,-780.0,0,0,0,25.87268993839836,,,0.0,,,,,,,,,,
40294,2011-499-ms020-4-15-q927-ba65,2011-02-21,5,2,Sam Querrey,q927,95.0,198.0,1987-10-07,2006.0,22.0,1.14,1.19,Dustin Brown,ba65,78.0,196.0,1984-12-08,2002.0,103.0,5.0,5.32,1,209,123,86,23.37577002053388,277.7785822021116,64.27689544337304,5850.0,18,5,13,26.203969883641346,278.8583333333333,107.97692307692309,-13230.0,0.0,0.0,1.0,118.0,7387.0,0.0,1.0,2.0,24.0,1537.0
40298,2011-499-ms023-4-11-b676-b896,2011-02-21,5,6,James Blake,b676,83.0,185.0,1979-12-28,1999.0,144.0,1.8,1.85,Benjamin Becker,b896,72.0,178.0,1981-06-16,2005.0,58.0,1.9,2.05,1,411,256,155,31.15126625598905,263.171686746988,71.81626764112903,6180.0,186,80,106,29.683778234086244,270.9891666666667,102.1372641509434,-12480.0,0.0,1.0,43.0,2580.0,165700.0,0.0,0.0,20.0,1242.0,80398.0
40304,2011-499-ms030-4-5-m708-s636,2011-02-21,5,12,Ricardo Mello,m708,73.0,175.0,1980-12-21,1999.0,78.0,1.72,1.79,Rainer Schuettler,s636,74.0,180.0,1976-04-25,1995.0,95.0,2.0,2.12,1,102,39,63,30.168377823408623,252.70762711864407,110.75152625152626,-5400.0,397,196,201,34.82546201232033,253.90575916230367,78.38788201847903,-15600.0,0.0,1.0,13.0,827.0,53877.0,0.0,1.0,21.0,1469.0,93078.0
40307,2011-499-ms025-4-2-s963-h940,2011-02-21,5,15,Florent Serra,s963,78.0,180.0,1981-02-28,2000.0,72.0,2.5,2.53,Ryan Harrison,h940,84.0,185.0,1992-05-07,2007.0,150.0,1.5,1.58,1,256,113,143,29.97946611909651,256.71693121693124,69.25057243641315,-16440.0,15,4,11,18.792607802874745,263.45454545454544,180.6136363636364,-7950.0,0.0,0.0,2.0,198.0,12510.0,0.0,0.0,1.0,52.0,4104.0
40206,2011-495-ms016-3-16-f324-d616,2011-02-22,5,1,Roger Federer,f324,85.0,185.0,1981-08-08,1998.0,2.0,1.01,1.01,Somdev Devvarman,d616,73.0,180.0,1985-02-13,2008.0,79.0,15.0,36.0,1,660,570,90,29.541409993155373,276.8200618791728,40.96345029239766,116070.0,34,16,18,26.023271731690624,255.8125,128.05208333333334,-6000.0,0.0,0.0,11.0,716.0,47057.0,0.0,0.0,1.0,155.0,10116.0
40207,2011-495-ms031-3-15-d643-l428,2011-02-22,5,2,Novak Djokovic,d643,77.0,188.0,1987-05-22,2003.0,3.0,1.07,1.08,Michael Llodra,l428,80.0,191.0,1980-05-18,1999.0,27.0,7.5,9.44,1,365,273,92,23.756331279945243,265.3355302070131,48.802297340340814,72660.0,240,113,127,30.765229295003422,274.7509259259259,73.00174203888231,6000.0,0.0,1.0,49.0,3330.0,215684.0,0.0,1.0,14.0,984.0,62533.0
40209,2011-495-ms020-3-13-sd32-y061,2011-02-22,5,4,Gilles Simon,sd32,70.0,183.0,1984-12-27,2002.0,33.0,2.25,2.23,Mikhail Youzhny,y061,73.0,183.0,1982-06-25,1999.0,11.0,1.57,1.72,1,305,186,119,26.154688569472963,252.27759764185703,67.52683654106804,33630.0,451,257,194,28.66255989048597,257.26338752346817,64.01599542701271,24120.0,0.0,0.0,50.0,3376.0,217666.0,0.0,1.0,46.0,2893.0,184949.0
40211,2011-495-ms024-3-11-k435-t840,2011-02-22,5,6,Philipp Kohlschreiber,k435,70.0,178.0,1983-10-16,2001.0,35.0,2.37,2.38,Viktor Troicki,t840,86.0,193.0,1986-02-10,2006.0,18.0,1.53,1.64,1,303,163,140,27.353867214236825,266.20387440587643,66.98137598597721,14970.0,172,93,79,25.032169746748803,259.1221362906756,59.92439090785355,29970.0,0.0,1.0,29.0,1523.0,95406.0,0.0,1.0,30.0,1428.0,89186.0
40212,2011-495-ms028-3-10-g806-b837,2011-02-22,5,7,Andrey Golubev,g806,77.0,180.0,1987-07-22,2005.0,44.0,6.0,6.26,Marcos Baghdatis,b837,82.0,178.0,1985-06-17,2003.0,20.0,1.11,1.15,1,71,26,45,23.589322381930184,261.20454545454544,75.09358974358975,-15300.0,260,152,108,25.683778234086244,259.24200928381964,69.37037037037037,19260.0,0.0,0.0,5.0,459.0,28145.0,0.0,0.0,21.0,1260.0,79983.0
40214,2011-495-ms026-3-8-d402-g476,2011-02-22,5,9,Nikolay Davydenko,d402,72.0,178.0,1981-06-02,1999.0,39.0,1.33,1.36,Guillermo Garcia-Lopez,g476,80.0,185.0,1983-06-04,2002.0,23.0,3.25,3.38,1,535,331,204,29.724845995893222,263.6562421264802,68.10468129850128,18990.0,271,127,144,27.720739219712527,249.51133540372672,74.2987478127734,11370.0,0.0,1.0,68.0,4174.0,264458.0,0.0,0.0,38.0,2591.0,163784.0
40216,2011-495-ms017-3-6-g710-t315,2011-02-22,5,11,Marcel Granollers,g710,80.0,191.0,1986-04-12,2003.0,53.0,3.0,2.87,Dmitry Tursunov,t315,82.0,185.0,1982-12-12,2000.0,105.0,1.36,1.47,1,119,47,72,24.865160848733744,249.43006155950752,92.6381501182033,-16830.0,272,147,125,28.197125256673512,263.3138785978911,74.0123537414966,5250.0,0.0,0.0,15.0,780.0,49600.0,0.0,0.0,19.0,1257.0,82257.0
40217,2011-495-ms030-3-5-l397-l575,2011-02-22,5,12,Feliciano Lopez,l397,88.0,188.0,1981-09-20,1997.0,41.0,1.44,1.44,Yen-Hsun Lu,l575,74.0,180.0,1983-08-14,2001.0,42.0,2.62,3.02,1,405,205,200,29.423682409308693,273.6995006443299,68.30987804878049,-150.0,139,46,93,27.526351813826142,260.0955882352941,113.83870967741936,-27300.0,0.0,0.0,33.0,2418.0,156475.0,0.0,0.0,16.0,952.0,62433.0
40250,2011-807-ms016-3-16-f401-u061,2011-02-22,5,1,David Ferrer,f401,73.0,175.0,1982-04-02,2000.0,6.0,1.02,1.05,Adrian Ungur,u061,73.0,178.0,1985-01-22,2003.0,195.0,12.0,13.39,1,485,303,182,28.892539356605067,250.80216595485047,56.41445435752367,55200.0,2,1,1,26.083504449007528,231.5,78.5,0.0,0.0,0.0,0.0,44.0,3024.0,0.0,0.0,0.0,39.0,2297.0
40253,2011-807-ms020-3-13-w367-a596,2011-02-22,5,4,Stan Wawrinka,w367,81.0,183.0,1985-03-28,2002.0,15.0,1.14,1.17,Pablo Andujar,a596,80.0,180.0,1986-01-23,2003.0,67.0,5.0,5.81,1,277,166,111,25.905544147843944,263.42317217313,58.46770867252795,48420.0,47,16,31,25.08145106091718,251.5264367816092,85.11693548387098,-780.0,0.0,0.0,15.0,815.0,49664.0,0.0,0.0,3.0,213.0,13206.0
40254,2011-807-ms024-3-12-m824-g676,2011-02-22,5,5,Albert Montanes,m824,70.0,175.0,1980-11-26,1999.0,25.0,1.16,1.29,Daniel Gimeno-Traver,g676,80.0,183.0,1985-08-07,2004.0,59.0,4.5,3.9,1,323,162,161,30.239561943874055,254.6633091946456,85.65315159880377,5040.0,86,32,54,25.544147843942504,265.51416122004355,100.84953703703704,-21330.0,0.0,1.0,23.0,1141.0,72383.0,0.0,1.0,10.0,748.0,46865.0
40255,2011-807-ms023-3-11-d801-c634,2011-02-22,5,6,Alexandr Dolgopolov,d801,71.0,180.0,1988-11-07,2006.0,26.0,1.12,1.18,Paul Capdeville,c634,78.0,191.0,1983-04-02,2002.0,171.0,5.5,5.47,1,64,31,33,22.29158110882957,264.0445601851852,78.45259042033236,10020.0,81,29,52,27.89322381930185,246.82954545454544,116.03547745358092,-3930.0,0.0,0.0,4.0,254.0,16235.0,0.0,0.0,2.0,213.0,12734.0
40256,2011-807-ms019-3-10-ma21-z184,2011-02-22,5,7,Juan Monaco,ma21,81.0,185.0,1984-03-29,2002.0,30.0,1.25,1.24,Horacio Zeballos,z184,84.0,188.0,1985-04-27,2003.0,101.0,3.75,4.48,1,312,176,136,26.902121834360027,255.54716981132077,69.79595588235294,9600.0,51,19,32,25.82340862422998,265.11590038314176,97.70805921052632,-8250.0,0.0,1.0,15.0,771.0,47813.0,0.0,0.0,8.0,356.0,23340.0
40261,2011-807-ms025-3-5-g725-r772,2011-02-22,5,12,Santiago Giraldo,g725,75.0,188.0,1987-11-27,2004.0,48.0,1.3,1.37,Albert Ramos-Vinolas,r772,76.0,188.0,1988-01-17,2007.0,111.0,3.4,3.33,1,64,24,40,23.23887748117728,266.0534398034398,77.21666666666667,-2130.0,8,4,4,23.09924709103354,259.16666666666663,77.375,1500.0,0.0,0.0,1.0,10.0,726.0,0.0,0.0,0.0,27.0,1501.0
40265,2011-807-ms026-3-1-v254-g717,2011-02-22,5,16,Filippo Volandri,v254,73.0,183.0,1981-09-05,1997.0,86.0,2.75,2.89,Fred Gil,g717,78.0,173.0,1985-03-24,2003.0,85.0,1.4,1.46,1,274,128,146,29.464750171115675,247.41057142857144,91.18562714041096,-13710.0,71,29,42,25.916495550992472,248.5151219512195,75.64490968801314,-12150.0,0.0,0.0,11.0,612.0,39503.0,0.0,0.0,9.0,515.0,33115.0
40293,2011-499-ms031-4-16-f339-p436,2011-02-22,5,1,Mardy Fish,f339,82.0,188.0,1981-12-09,2000.0,16.0,1.11,1.14,Bjorn Phau,p436,70.0,175.0,1979-10-04,1999.0,92.0,6.0,6.65,1,355,204,151,29.204654346338124,270.88916562889165,73.50034086482276,22650.0,156,62,94,31.38672142368241,247.7234121810393,127.37508579272478,-8220.0,0.0,1.0,36.0,2376.0,155106.0,0.0,1.0,14.0,800.0,50557.0
40295,2011-499-ms027-4-14-g681-i186,2011-02-22,5,3,Teymuraz Gabashvili,g681,87.0,185.0,1985-05-23,2001.0,76.0,5.5,6.02,John Isner,i186,108.0,208.0,1985-04-26,2007.0,32.0,1.12,1.16,1,142,46,96,25.752224503764545,254.846370967742,86.64492753623188,-16710.0,135,77,58,25.82614647501711,299.8218433407462,70.9807433945365,14250.0,0.0,0.0,9.0,472.0,30416.0,0.0,0.0,27.0,1230.0,75036.0
40296,2011-499-ms024-4-13-a678-y124,2011-02-22,5,4,Kevin Anderson,a678,94.0,203.0,1986-05-18,2007.0,40.0,1.3,1.33,Donald Young,y124,79.0,183.0,1989-07-23,2004.0,138.0,3.4,3.64,1,60,25,35,24.76659822039699,286.24242424242425,64.55714285714285,-6450.0,57,15,42,21.58521560574949,250.29285714285717,90.12857142857143,-7200.0,0.0,1.0,3.0,175.0,10415.0,0.0,0.0,2.0,76.0,5174.0
40297,2011-499-ms019-4-12-t742-k336,2011-02-22,5,5,Janko Tipsarevic,t742,80.0,180.0,1984-06-22,2002.0,52.0,1.5,1.56,Ivo Karlovic,k336,104.0,211.0,1979-02-28,2000.0,141.0,2.5,2.59,1,226,105,121,26.6694045174538,265.3403530377668,72.51967729240457,6420.0,307,162,145,31.98357289527721,306.3693267516797,73.64919114516816,2280.0,0.0,0.0,34.0,1991.0,125417.0,0.0,0.0,39.0,2740.0,175374.0
40301,2011-499-ms017-4-8-d646-k403,2011-02-22,5,9,Ivan Dodig,d646,81.0,183.0,1985-01-02,2004.0,60.0,1.5,1.6,Igor Kunitsyn,k403,75.0,180.0,1981-09-30,1999.0,96.0,2.5,2.48,1,23,12,11,26.138261464750173,261.3901515151515,50.92045454545455,5700.0,168,64,104,29.39630390143737,251.43741172316385,96.0841346153846,-16530.0,0.0,0.0,4.0,235.0,15326.0,0.0,0.0,3.0,122.0,8239.0
40302,2011-499-ms029-4-7-f444-h571,2011-02-22,5,10,Alejandro Falla,f444,77.0,185.0,1983-11-14,2000.0,119.0,1.36,1.32,Jan Hajek,h571,80.0,180.0,1983-08-07,2000.0,102.0,3.0,3.7,1,112,43,69,27.274469541409992,251.27972027972027,81.7360970677452,-12720.0,50,14,36,27.54551676933607,244.49479166666663,122.37103174603176,-16530.0,0.0,0.0,3.0,256.0,16265.0,0.0,0.0,1.0,114.0,7582.0
